id_1,id_2
16680,37354
16680,13908
16680,25446
16680,36758
16680,34536
16680,2575
16680,32672
16680,21504
16680,30407
16328,1756
16328,30235
16328,29031
16328,35773
24800,19063
24802,31630
15375,32710
15375,37559
15375,37322
15375,24984
15375,36628
15375,27202
15375,35773
15375,27106
15375,32866
15375,27450
15375,2300
24803,3712
24805,28008
24805,26465
24805,34122
24805,30779
24805,37557
24805,30461
24805,15713
24805,36628
24805,32616
24805,31890
24805,32746
24805,702
24805,26956
24805,28961
24805,15567
24806,28098
24806,34743
24807,27850
24807,29052
24807,26053
24807,27450
24807,33558
24807,31917
24807,31890
24807,5506
24807,20236
24807,26457
24807,29082
24807,19563
24812,4411
24814,28814
24815,29387
24815,32180
24815,27082
24815,25210
24815,30499
24815,36628
24815,33262
24815,35321
1410,36551
24817,27702
24817,35233
24818,31450
24818,26463
24818,33716
24820,29212
24820,29052
24820,18163
24820,34606
24820,35681
24820,27106
24820,25812
24820,30235
24820,31248
24820,36740
24821,18263
24821,27912
24821,8637
24821,34606
24821,29439
24821,29054
24821,31890
35469,27778
35469,31979
35469,18163
2563,33213
24825,5300
24827,17667
24827,18163
24828,8820
24828,35523
24828,32876
24829,26110
24829,36620
24829,11120
24829,21879
24829,31917
24829,31890
24829,18163
24829,28005
24830,26373
24830,23086
24830,33605
24830,14635
24830,24876
24830,32630
24830,34522
24830,30138
24830,20376
24830,27491
24830,32961
24830,16959
24830,27431
24830,30166
24830,18758
24830,34559
24830,28036
24830,27137
24830,31176
24830,4411
24830,35989
24830,31783
24830,31279
24830,35219
24830,28922
24830,9084
24830,30509
24830,33952
24830,18787
24830,33296
24830,37490
24830,27363
24830,25392
24830,34627
24830,30474
24830,35258
24830,28377
24830,31785
24830,29311
24830,34302
24830,25413
24830,31473
24830,29816
24830,34015
24830,24839
24830,26946
24830,24844
24830,16843
24830,31525
24830,36298
24830,25398
24830,8452
24830,37584
24830,16119
24830,29240
24830,32677
24830,29049
24830,26887
24830,34046
24830,4682
24830,35342
24830,30834
24830,25771
24830,29997
24830,36648
24830,25752
24830,32678
24830,34774
24830,34818
24830,26842
24830,26156
24830,31170
24830,3663
24830,21334
24830,27313
24830,30150
24830,29721
24830,33471
24830,19772
24830,36426
24830,34785
24830,27327
24830,13283
24830,33610
24830,13991
24830,32487
24830,29247
24830,2575
24830,26328
24830,26344
24830,31630
24830,35728
24830,32736
24830,26970
24830,33532
24830,2316
24830,30759
24830,37069
24831,29036
24831,5506
24831,25107
24831,15295
24833,27515
24834,32777
24834,35008
24835,31160
24835,31890
24835,28103
37029,35686
24836,36926
24837,31441
24837,26529
24837,24185
24838,27726
24838,25477
24839,4411
24839,25645
24839,35773
24839,31890
24839,35171
24839,30956
24839,4468
24839,2382
24839,15191
24839,32269
24839,29495
24839,31198
24839,28720
24839,29827
24839,28961
24839,14635
24839,32393
24839,18163
24839,29839
24839,16119
24839,26681
24839,1126
24839,30622
24839,33594
24839,32087
24839,88
24839,5361
24839,28312
24839,25166
24839,26146
24839,30625
24839,30002
24839,33988
24839,36652
24839,35847
24839,25274
24840,31890
27137,29876
27137,35773
27137,28118
27137,22666
27137,36790
27137,25482
27137,26946
27137,30199
27137,32459
27137,32506
27137,33643
24841,30954
24841,36668
24841,32924
24841,31890
24841,32373
24841,30199
24841,31373
24841,22832
24841,3712
24841,6229
24841,35773
24841,29982
24841,26764
24842,13719
24842,12451
24842,29982
24842,34765
24842,15875
24842,15191
24842,33128
24842,31965
24842,31813
24842,35773
24842,33471
24842,25922
24843,34909
24843,26877
24843,32753
24843,31890
24843,16529
24843,25632
24844,26156
24844,32710
24844,31304
24844,28093
24844,27048
24844,27565
24844,26904
24844,33471
24844,36186
24844,33643
24844,36889
24844,36628
24846,14921
24846,32034
24848,31714
24848,26007
24848,36648
24851,3724
33009,31890
24852,31890
24852,37049
24853,28124
24853,35773
24853,31890
33351,34857
33351,34926
33351,32690
20799,29082
20799,27419
20799,27173
2194,32531
2194,30782
2194,31890
2194,27860
2194,30230
2194,28385
2194,25291
2194,33566
2194,14894
2194,35773
2194,3712
2194,33813
2194,32985
24857,36365
24857,36652
24858,34857
24858,36628
24859,26126
2219,36220
2219,31957
2219,26209
2219,31968
2219,33366
2219,28355
2219,18163
2219,30077
2219,36008
2219,4932
2219,37557
2219,14234
2229,32539
2234,5323
2234,25159
2234,30968
2234,14865
2234,32997
2234,31659
2234,22832
2234,25249
2234,29886
2234,30773
2234,30779
11735,24948
25930,29062
25930,35773
24864,30017
3955,5323
3955,37147
3955,27450
3955,25249
3955,31890
3955,36433
3955,28426
3955,24363
3955,25688
24869,8054
24870,27155
24870,31467
2294,31890
28150,32789
28150,35153
28150,29710
28150,31890
24875,20798
24876,30489
24877,8637
24877,1409
24877,18163
24877,33029
2328,35306
2328,25575
2328,35773
2328,31659
2328,28714
2328,28355
2328,37557
2328,34252
2328,27173
2328,36173
2328,25752
2328,29122
2328,33744
2328,33891
2328,28777
2328,30338
2328,26156
2328,31170
2328,37446
2328,27367
2328,27302
2328,36628
2328,33952
2328,29886
2328,35558
2328,29892
2328,33296
2328,26958
2328,26585
2328,27946
2328,37049
2328,29538
2328,3712
2328,25110
2328,32575
2328,27565
2328,35280
2328,34479
2328,34002
2328,25477
24879,33083
24879,32582
24879,33716
2348,2521
2348,30007
2348,28957
2348,25401
2348,31890
2348,24810
24881,26298
24881,18163
24882,34876
24882,3712
24882,13563
24882,31890
24882,30334
24883,34043
3221,36652
3221,35773
3221,27363
3221,6229
3221,31890
3221,28007
3221,28384
24885,30705
24886,37422
24886,31890
14635,31014
14635,27072
14635,22666
14635,15191
14635,31890
14635,37383
14635,32296
14635,31365
14635,37656
14635,27624
14635,30818
14635,32736
14635,36790
14635,37535
14635,30606
14635,25477
14635,31478
14635,12493
14635,26842
14635,34390
14635,3712
14635,28619
14635,25923
14635,34065
24888,27238
24888,8169
24888,31681
24889,22666
24889,36628
13467,33787
13467,25564
32878,28602
32878,16119
32878,31890
32878,35531
32878,31126
32878,35388
32878,31500
32878,33154
32878,25782
29239,33128
29239,37263
29239,36870
29239,31890
29239,36365
29239,35973
29239,9847
29239,35773
24892,24986
24893,33202
24893,31890
24893,30877
8762,31462
24896,36098
24896,10660
24896,583
24896,35865
24896,27777
24896,34744
24896,28371
24896,31354
24896,11385
24896,23397
24896,36959
24896,32634
24896,26099
24896,31407
24896,9472
24896,20861
24896,30481
24898,31890
24898,31917
24898,34876
24900,6037
24900,31890
24900,35603
24901,27613
24901,35773
24901,27824
24901,23370
24901,16119
24901,26946
32749,36652
24903,30596
24903,34335
24904,19358
24905,5323
24905,31890
24905,31518
24905,32963
24905,36778
24905,35008
24905,29696
24905,29982
24905,27933
24905,27363
24905,2603
24905,28315
24905,36788
24905,30471
24905,35773
24906,34967
24906,28165
24906,27640
24906,28639
24906,30633
24906,31890
24906,36652
24906,3712
24906,25137
24906,25812
24906,25115
24906,34848
24906,33915
24906,26343
2495,30201
2502,35238
2502,27082
2502,25210
2502,19072
2502,37263
24912,31890
24913,15971
24913,30183
24914,26349
24915,31890
34535,37057
24916,10951
24916,29941
24916,33856
2547,33963
2547,28777
2547,25210
2547,36921
24918,31102
24920,9727
24922,36165
24923,31890
24923,37493
24924,31890
2607,35773
2607,25225
2607,31890
33016,36652
24926,32322
24928,31708
24928,27363
24928,34536
24928,5210
24928,37490
24928,33737
24930,27450
24931,30733
24931,24981
24931,28303
24931,26409
24931,25771
24931,35208
24932,35134
24932,7186
24932,31966
24932,31890
24932,28719
24932,24481
24932,35332
24932,27872
24932,24471
24932,28006
24932,29049
24932,29987
24932,27102
24932,21915
24932,26526
24932,34509
24932,34646
24932,30333
24933,28034
24933,34069
24934,29982
24934,35773
24934,30248
24934,29886
24934,35523
24934,15191
24934,32106
33159,27978
24937,31890
2682,25957
2682,27819
2682,18163
2682,36652
2682,31890
24941,32347
24941,35703
24941,25084
24942,31890
24942,36652
24943,18163
28801,16496
28801,953
28801,31570
28801,11723
28801,32251
28801,18787
28801,37329
35156,24390
35156,7598
35156,27024
35156,26441
35156,27123
35156,30782
35156,9907
35156,33594
35156,26240
35156,31525
35156,10794
35156,29620
35156,5210
35156,25250
22262,35032
24947,23777
24947,33453
24947,33987
24947,29418
24948,21494
24948,34429
24948,21018
24948,31890
24948,28070
24948,25066
34975,36566
24949,27589
24950,25665
24950,16119
24950,31890
24950,35008
24951,28337
24951,35955
24951,28572
24951,25268
24952,26482
24952,31995
24952,26746
24952,32509
24953,35523
24953,2092
24953,32589
24953,30101
24953,17525
24953,25302
24953,31890
24953,24185
24953,36860
24953,31126
24953,33397
24953,28875
24953,31364
24953,36621
24953,37443
24953,33096
24953,35658
24953,35186
24953,28915
24953,30163
24953,25185
24953,30247
24953,35513
24953,30468
24953,33698
24953,35832
24954,603
24954,6619
24954,30301
24954,28957
24954,26035
24954,33029
24957,22666
24957,25812
24957,31890
37556,27780
37556,30537
24960,29552
24960,14931
24963,26003
24963,35008
24964,25398
24965,30763
24965,3416
24965,34002
24965,37351
24965,30006
24965,27112
24965,35858
24965,29715
24965,28340
24965,29999
24965,25015
24965,29555
24965,35822
24965,28686
24965,37360
24965,11039
24965,17459
24965,20389
24965,29283
24965,28036
24966,31559
24966,30002
24966,26114
24966,19311
24966,29823
24966,27395
24966,28136
24967,30373
35997,19358
35997,31336
35997,4619
35997,29023
35997,30378
24969,32753
24969,29011
24969,31659
24969,30264
24969,23458
24969,21003
24969,32143
24969,25458
24969,31309
24969,30670
24969,26701
24969,29836
24969,34221
24969,31880
24969,34857
24969,31890
24969,36628
24969,25238
24969,26457
24969,28895
24969,29886
24969,26577
24969,26026
24969,30532
24969,28417
24969,28380
24969,28671
24969,25469
24969,23251
24969,31785
24969,35269
24969,19967
24969,28180
24969,36909
24969,2300
24970,34958
24971,31890
2884,33054
24973,26240
24973,27578
24973,26556
24973,32753
24973,88
24973,2300
24974,30540
24975,33410
24975,33643
24976,31890
24976,29078
24976,25693
24976,27181
24976,22665
14113,25291
24979,30017
24979,25575
24979,36102
24979,34046
24979,35409
24979,25210
24979,36628
24979,37022
24979,5742
24979,28957
24979,24216
24979,33303
24979,6322
19885,37107
24981,34114
24981,25125
24981,36790
24981,26409
24981,16119
24981,33054
24981,33471
24981,34051
24981,28217
13692,30855
13692,34905
24984,36620
24984,25217
24984,27655
24984,32979
24984,29391
24984,34757
24984,32383
24985,33775
24985,28532
24985,5210
24985,31890
24986,33765
24986,30706
2979,34232
2979,33553
2979,31841
2979,31890
2979,30809
2979,31824
2979,31518
2979,3712
2979,36815
2979,35890
2979,29982
2979,31659
2979,25249
2979,25477
2979,5300
2979,16959
2979,25887
2979,29536
2979,31785
2979,26608
2979,11645
2979,33006
2979,35008
2979,35388
2979,36788
2979,15940
24989,30969
24989,35316
24989,36875
24989,35008
24989,26956
24989,18651
24989,33128
24989,28822
24989,35773
24989,37557
2985,10785
22453,29827
15679,20959
15679,31890
24993,23178
24993,25427
24993,30101
24993,5538
24993,18213
24993,6108
24993,25286
24993,28571
24993,29398
24993,34657
24993,37614
24993,6772
24993,33995
24993,36952
3027,34447
3027,31890
3027,36628
3027,32456
24996,37289
24996,35479
37242,32806
24997,6554
