id_1,id_2
17202,36319
17202,36877
17202,23044
17202,25392
17202,27030
17202,22042
17202,29682
17202,7958
17202,25179
17202,19445
17203,19830
17203,5087
17203,18037
17204,24830
17204,33643
17204,33338
17204,31170
17204,4841
17204,3712
17204,19222
17204,32924
17204,16119
17204,33471
21166,24538
17206,35735
17206,33128
17208,34977
17208,4243
17209,25451
17209,22564
17209,33161
17209,25210
17209,31890
17209,24545
17211,23764
17211,35253
17211,530
17211,32753
17211,27667
17211,30419
17212,15316
17212,23814
17212,26290
17212,21375
17212,24572
17212,18622
17212,24207
17212,18663
17212,29594
17213,26569
17216,18163
17216,3712
17216,26632
17216,36628
17217,26568
17217,37362
17217,31104
17217,36919
17217,25477
17217,28417
17217,22872
17217,27090
17217,30732
17217,28468
17217,28964
17218,18263
17218,37289
17218,33016
17218,21309
17219,29978
17219,27445
17219,31865
17219,33804
17219,26749
17219,21388
17220,19253
17220,32753
17220,36652
17221,20531
17221,21162
17221,20024
17221,27635
17221,13991
17221,7847
17221,14209
17221,17949
17221,26298
17221,27450
17222,22084
17222,18449
17222,30417
17222,21376
17222,28927
17222,26591
17222,24568
17222,34300
17222,30905
17222,20963
17222,17574
17222,37461
17222,26758
17222,23519
17223,35865
17223,37289
17224,18391
17224,36382
17224,15727
17224,33594
17224,36637
17224,17787
17224,19253
17224,36652
17224,23204
17224,23973
17224,25812
17224,25115
17224,18163
17224,23555
17225,22666
17226,9682
21170,35773
21170,22666
21170,22321
21170,22606
21170,33138
21170,31099
21170,15191
21170,31890
21170,19709
21170,20681
21170,33643
21170,35008
21170,19222
21170,22442
21170,17571
21170,34515
21170,23112
21170,18035
21170,23838
21170,27450
21170,31614
21170,22353
21170,17596
21170,29912
21170,30002
21170,32060
21170,3712
21170,20854
28500,21485
17228,22666
17228,31890
17228,35008
17228,35372
17229,24131
17229,31890
17229,6417
17230,239
17230,30002
17230,37471
17230,24593
27484,26733
27484,16067
27484,17836
27484,29168
17232,36747
17233,30297
17233,18163
17235,27839
17235,28337
17236,26110
17236,22630
17236,34757
17236,3110
26654,11084
26654,19222
26654,31890
26654,36729
26654,21943
17237,18432
17237,27224
17237,33877
17237,35858
17237,37237
17237,31890
17237,3416
17237,22623
17237,27839
17237,27616
17237,37651
17237,24633
17237,14635
17237,11769
17237,19571
17237,36777
17237,15519
17237,36216
17237,23629
17237,29715
17237,37360
17237,24786
17237,18499
17237,28376
17237,13780
17237,36976
17237,5916
17237,19215
17237,17516
17237,30240
17237,35779
17237,11345
17237,34060
17237,25515
17237,9581
17237,29283
17237,32509
17237,28036
17237,7496
17237,33548
17237,34002
17238,29439
17238,5296
17238,31428
17238,35773
17238,34933
17238,15191
17238,14921
17238,37540
17238,18163
17239,12436
17239,21142
17239,29982
17239,30318
17239,31126
17239,23958
17240,35558
17241,14865
17242,37651
17242,27595
17242,7598
17242,31577
17242,23818
17242,22020
17242,23433
17242,21347
17242,28878
17242,31018
17242,19156
17242,31518
17242,31890
17242,7126
17242,31446
17242,27024
17242,29882
17242,18123
17242,34939
17242,29738
17242,31291
17242,15634
17242,19202
17242,36323
17242,33594
17242,19587
17242,14341
17242,19253
17242,19677
17242,19744
17242,9553
17242,32515
17242,36338
17242,18995
17242,33070
17243,19028
17243,31890
17243,24734
17245,31367
17245,33366
17245,25477
17245,32227
17245,35773
17245,26364
17245,31890
34059,20024
34059,25360
34059,35508
34059,28014
34059,35912
17247,27013
17248,21447
17248,36863
17249,19393
17249,36692
17250,17676
17251,18663
17251,31382
17251,37098
17251,35935
17251,30111
17251,36043
17251,4727
21174,32936
21174,32112
21174,22645
21174,35523
21174,29236
21174,22666
17253,28217
29799,15681
29799,27066
29799,10118
29799,20369
29799,28019
29799,36620
17255,5323
17255,18320
17255,19396
17255,35773
17255,35876
17255,23576
17255,23664
17255,1464
17255,31890
17256,21557
17256,35197
17257,24797
17257,31890
17258,24718
17258,27450
17258,1265
17258,11242
17258,27233
17258,36238
17258,20414
17259,29094
17259,18163
17259,31890
17259,37057
24323,31890
17263,13719
17263,35773
17264,23838
17264,2300
17264,36652
36667,36309
36667,31890
36667,31039
36667,21010
36667,36652
36667,26971
36667,21311
36667,29697
36667,34824
36667,18163
17265,37147
17265,25424
17265,36652
17265,21272
17265,19069
17265,29366
17265,34126
17265,19635
17265,28076
17265,31434
17265,23695
17265,13014
17265,22478
17265,28780
17266,35876
17266,18163
17266,31890
17267,19392
17267,36652
17267,30002
17267,19088
17267,21722
17267,37582
17268,18977
17268,30800
17268,32469
17269,27940
17269,17728
17270,30297
17270,4772
17270,22089
17270,29052
17270,36628
17271,34355
17271,30666
17271,31888
17271,19351
17271,31273
17271,32373
17271,24084
17272,19222
17272,26649
17272,31890
17273,27450
17273,23664
17273,18163
17274,30066
17274,27071
17276,2521
17276,26431
17277,26946
17277,36790
17277,31365
17277,20854
17277,15191
17277,21334
17277,37057
17278,28957
17278,19521
17279,31322
17279,24796
17280,28097
17280,19222
17280,31890
17280,20438
17281,14415
17281,23675
17283,13083
17283,35773
17283,37535
17283,25531
17283,19675
17283,20566
17283,30613
17284,33643
17284,27628
17284,32507
17284,36628
17284,35773
17284,33471
17284,21411
17284,19559
17284,19322
17284,31890
17284,19470
17284,26946
17284,37474
17285,30002
17285,21957
17285,18507
17286,34970
17286,29055
17286,35572
17287,31102
17287,31890
17288,23589
17288,34114
17288,31502
17288,27449
17288,19222
17288,34243
17288,11831
17288,27998
17288,20274
17289,31145
17289,17563
20661,25839
20661,36620
20661,23324
20661,36468
20661,24473
20661,32421
20661,2489
20661,34551
17292,37109
17292,37139
17292,35780
17293,2347
32221,21686
2915,24830
2915,21513
2915,34970
2915,28639
2915,22532
2915,15191
2915,24402
2915,33338
2915,21325
2915,31198
2915,35523
2915,29839
2915,32507
2915,30606
2915,37162
2915,18560
2915,29254
2915,13751
2915,18657
2915,26946
2915,30157
2915,21631
2915,30764
2915,4210
2915,3712
2915,19222
2915,13991
2915,36652
17297,36628
17297,26749
17297,33366
17297,22666
17297,36528
35962,22265
35962,21831
35962,19222
35962,21501
35962,29055
35962,19950
35962,23281
35962,32910
35962,752
35962,22991
17298,22151
17298,19037
17298,28297
17299,31890
17300,28098
17300,20950
17300,29656
17300,25664
17300,10851
17300,36815
17300,9355
17300,21761
17300,36479
17301,20500
34682,19968
34682,23589
34682,30782
34682,25669
34682,22642
34682,18638
34682,19008
34682,32924
34682,22576
34682,29645
34682,31890
34682,33680
34682,19222
34682,5300
34682,29982
34682,22832
34682,22341
34682,21537
34682,26230
34682,22383
34682,21851
17302,25422
17302,31890
17302,30468
17302,29982
17302,24953
17302,10568
17303,36652
17303,30002
17303,3712
17303,31890
17303,22967
17303,34662
17303,22642
17305,35773
17305,32782
17305,18163
17305,18675
17305,28189
34365,29296
34365,31890
34365,36511
34365,28419
34365,28365
34365,36628
34365,24545
17306,25223
17306,34126
17307,35523
17307,20978
17307,36652
17307,18737
17307,24049
17307,31890
17307,20209
17307,36042
17307,4680
17307,34536
17307,5210
17307,22832
17307,31126
17307,33813
17307,22518
17307,17596
17307,32985
17307,27450
17307,27521
17308,14710
17308,18274
17308,31890
17308,29886
17309,20453
17309,37038
17309,37529
17309,35304
17309,4245
17309,36628
17309,25477
17310,33581
17311,27110
17311,5361
17311,27364
17311,18336
17311,25210
17311,36628
17311,21375
17311,19222
17311,22267
17311,16529
17311,29128
17311,19531
17311,31212
17311,26434
17311,20411
17311,33189
17311,28224
17311,25896
17311,26585
17311,22434
17311,8528
17311,1229
17311,31674
17311,7859
17311,31656
17311,6558
17311,20648
17311,19251
17311,27855
17311,24532
17311,19358
17311,37454
17311,32261
17311,17010
17311,33856
17312,2662
17313,19838
17314,10265
17314,21466
17314,25812
17314,29037
17314,31205
17315,33890
17315,22782
17315,36628
17316,23589
17316,24094
17316,28086
17316,29817
17316,24024
17316,20346
17316,35299
17316,35236
17316,21315
17316,22130
17316,27911
17316,17490
17316,17140
17316,33830
17318,23366
17318,33219
17318,30409
17318,24004
17318,22161
17318,28014
17318,21869
17318,17930
17318,19360
17318,24835
17318,17337
17318,24071
17318,30436
17318,18061
17318,23246
17318,20189
17318,30613
17318,36955
17318,23709
17318,18264
17318,15793
17318,22048
17318,29362
17318,19534
17318,34705
17318,20144
17318,2306
17318,25603
17318,20919
17318,22505
17318,32649
17318,36581
17318,7245
17318,3536
17318,33539
17318,19352
17318,30524
17318,28327
17318,18151
17318,17607
17318,32249
17318,22102
17318,32953
17318,18643
17318,35696
17318,29095
17318,30796
17318,37454
17318,35106
17318,24662
17318,4542
17318,34096
17318,27013
17318,22697
17318,32539
17318,35071
17318,22852
17318,34605
17318,35206
17318,17733
17318,32527
17318,20798
17318,31618
17318,35096
17318,20434
17318,23783
17318,845
17318,29651
17318,30355
17318,24663
17318,35749
17318,23793
17318,24529
17318,34302
17318,28208
17318,21709
17318,8503
17318,24363
17318,34964
17319,31890
17320,13842
17320,18673
17322,32187
17322,2347
17323,17010
17323,37415
17323,35993
17323,28560
17323,22872
17323,34438
17323,29877
17323,24658
17323,21576
17323,29023
17323,30935
17323,19931
17323,36819
17323,37315
17323,17871
28321,19351
28321,32373
17325,20809
17325,22353
33486,26110
33486,36652
33486,30228
33486,15714
33486,37289
33486,32693
33486,33446
33486,25166
17326,33128
17326,30002
17326,36628
17327,35997
17327,31890
17327,6260
17330,5323
17330,23589
17330,18737
17330,30271
17330,22642
17330,18658
17330,31890
17330,19642
17330,17335
17330,27450
17330,34747
17330,35876
17330,5210
17330,10794
17330,26649
17330,3367
17330,28005
17330,10660
17330,21975
17330,36652
17330,18032
17330,29374
17330,36468
17330,17961
17330,36164
17330,25166
17330,27655
17330,18492
17330,21934
17330,28864
17330,18151
17330,19487
17331,17599
17331,36998
17331,7598
17331,23143
17331,32623
17331,19202
17331,25361
17331,29882
17331,33566
17331,3262
17331,30959
17331,35467
17331,34536
17331,8246
17331,17836
17331,25495
17331,31447
17331,31577
17331,23550
17331,1961
17331,9340
17331,25446
17331,16680
17331,28833
17331,30303
17331,28832
17331,20502
17331,5300
17331,19253
17331,34654
17331,31238
17331,17976
17331,27874
17331,24070
17331,36758
17331,31392
17331,17823
17331,26694
17332,35773
17332,30509
17332,34690
17332,3712
17332,26595
17332,18951
17332,33643
17333,31902
17333,23395
17333,37086
17335,23589
17335,19489
17335,28859
17335,15757
17335,21372
17335,31659
17335,37083
17335,23991
17335,30720
17335,36528
17335,20798
17335,3734
17335,17644
17335,26228
17335,23553
17335,25242
17335,33012
17335,18536
17335,9086
17335,22868
17335,34126
17335,20922
17335,28833
17335,5300
17335,25887
17335,25029
17335,33801
17335,36183
17335,32755
17335,34536
17335,20088
17337,36831
17337,28771
17337,30592
17337,17395
17337,33407
17337,22329
17337,36376
17337,31890
17337,25951
17337,34536
17337,26262
17337,30815
17337,33738
17337,29410
17337,3955
17337,9553
17337,22353
17337,32734
17337,30524
17337,32573
17337,13598
17337,18151
17339,36148
17339,9553
17339,33290
17339,25958
17339,29055
17339,29655
17339,18651
17339,33128
17339,33206
17339,31890
17339,26946
17340,35919
17341,34857
17341,36628
17342,22680
17342,25261
17342,31785
17342,23066
17342,22442
17344,28978
17344,27072
17344,26742
17344,31890
17344,19642
17345,35410
17345,11242
17345,16574
17346,22371
17347,35773
17347,28118
17347,9701
17347,25958
17347,26549
17347,5737
17347,32282
17347,20816
17347,14401
17347,37107
17347,22832
17347,4362
17347,28852
17347,36608
17347,30956
17347,9553
17347,19384
17347,37535
17347,36790
17347,25249
17347,30990
17347,34479
17347,17854
17347,26563
17347,35008
17347,21242
17349,32714
17350,31890
17350,22272
21188,27233
21188,31890
21188,21756
21188,3712
17352,9286
17352,22825
17352,24721
17352,21238
17352,20562
17352,19950
17352,35959
17352,14295
17352,36628
17352,22629
17352,17926
17352,19222
17352,18186
17352,23050
17352,27302
17352,26649
17352,10841
17352,23836
17352,24718
17353,10568
17354,33410
17354,35773
17355,25249
17355,36837
17355,21768
17355,17600
17355,17850
17355,20236
17355,24814
17355,37471
17355,18212
17355,23664
17355,20587
17355,25608
17355,8809
17356,17540
17356,5801
17356,15191
17356,35616
17356,15170
17357,37289
17357,28944
17358,19352
17358,31890
17358,18163
17358,29055
17358,18969
17358,22321
17359,29027
17360,23332
17360,21047
17360,24718
17360,24609
17360,2816
17360,17873
17360,19332
17360,36628
17360,29023
17360,35673
17360,19222
17360,21029
17360,21501
17360,19991
17360,28034
17360,33296
17360,36819
17360,17010
17360,32183
17361,36932
17361,25477
17361,35773
17362,27302
17362,23465
17362,11430
17362,31890
17363,25754
17365,17854
17365,35773
17365,22353
17365,22642
17366,37504
17366,33774
17367,24718
17367,24583
17367,32240
17367,30650
17367,32706
17367,14973
17367,26821
17367,27655
17367,36961
17367,26918
17367,35282
17367,34007
17367,21378
27507,22137
17370,17675
17370,25958
17370,36790
17370,20380
17370,19222
17370,15191
17370,3712
17370,31890
17370,22449
17370,25303
17370,33643
17370,30199
17370,30002
17370,6322
17370,35358
17370,31365
17370,6756
17370,35828
17370,29912
17370,35008
17374,26603
17376,31037
17376,35773
34081,18241
34081,28909
34081,1600
34081,33442
34081,27291
34081,29391
17380,31835
17380,20780
17380,23436
17380,32732
17380,29880
17380,17951
31426,35773
17383,19510
17383,9416
17383,23394
17383,32987
17383,24473
17384,24682
17384,30417
17384,34582
17384,37481
17384,35469
17384,33720
17384,24269
17384,1425
17384,21375
17384,24919
17384,29199
17384,25750
17384,36819
17384,35100
17384,19154
17384,19369
17384,29813
17384,24509
17384,25896
17384,21555
17384,30670
17384,28916
17384,32097
17384,17579
17384,13129
17384,21428
17384,35201
17384,34645
17384,34798
17385,1918
17385,22768
17385,32453
17385,36066
17385,28957
17385,30101
17385,31407
17385,36027
17385,10710
17385,31890
17385,31476
17386,21851
17386,22642
17386,14865
17386,22341
17387,10660
17387,19914
17387,15826
17387,31468
21194,31014
21194,5361
21194,18096
21194,15191
21194,34729
21194,33640
21194,18320
21194,28426
21194,26401
21194,19405
21194,24129
21194,22785
21194,25608
21194,29982
21194,23108
21194,2328
21194,35828
21194,23272
21194,36167
21194,23556
21194,37490
21194,9159
21194,32030
21194,25312
21194,5323
21194,27593
21194,36661
21194,9179
21194,36191
21194,18014
21194,31890
21194,23311
21194,34747
21194,24932
21194,19446
21194,18466
21194,19600
21194,28602
21194,12844
21194,37470
21194,9812
21194,17600
21194,10528
21194,19324
21194,23045
21194,21142
21194,28395
21194,32579
21194,19876
17389,35902
17389,22353
17389,35491
17389,37428
17389,26105
17389,31890
17389,31674
17389,22881
17389,19222
17389,36943
17389,10609
17389,18958
17389,25812
17389,33303
17389,20189
17389,17010
17389,22899
17389,27082
17390,35773
17390,30002
17390,22359
17390,31890
17390,35008
17390,30809
17390,30199
17391,22986
17391,23013
17392,9325
27514,24494
27514,19222
27514,27051
27514,27695
17395,37394
17395,29484
17395,28451
17395,37399
17395,4046
17395,18996
17395,27681
17395,25357
17395,20044
17395,33451
17395,19504
17395,20607
17395,18376
17395,36420
17395,30712
17395,23112
17395,20777
17395,11802
17395,28013
17395,30145
17395,23271
17395,37139
17395,18663
17395,32968
17395,34160
17395,28315
17395,37148
17395,21501
17395,30481
17395,24464
17395,35921
17395,23397
17395,28150
17395,19279
17395,29256
17395,35865
17395,15681
17395,24487
17395,18180
17395,33880
17395,10660
17395,29584
17395,17860
17395,35905
17395,25096
17395,28096
17395,32421
17395,37208
17395,2105
17395,11081
17395,19168
17395,21576
17395,32107
17395,12167
17395,22071
17395,28128
17395,32762
17395,36934
17395,29023
17395,35967
17395,25105
17395,1265
17395,17031
17395,37609
17395,35683
17395,6149
17395,26662
17395,19670
17395,15663
17395,17970
17395,29067
17395,35014
17395,13421
17395,25774
17395,36011
17395,26079
17395,29391
17395,29696
17395,33485
17395,21376
17395,26093
17395,29710
17395,20810
17395,3955
17395,32233
17395,834
17395,23694
17395,24495
17395,29819
17395,398
17395,36068
17395,28989
17395,29270
17395,28542
17395,33537
17395,34796
17395,20861
17396,20913
37653,32300
17398,2300
17399,6135
17399,10568
17399,31890
17399,4975
17400,27957
17400,27856
17400,22554
17400,27569
17400,28986
17400,29839
17401,26786
17401,27450
17402,30002
17402,21635
17402,20024
17402,28997
17402,32180
17402,31890
17403,22504
17403,24830
17403,22666
17403,25323
17403,19253
17403,22134
17403,21334
17403,12105
17403,23914
17403,31890
17403,31714
17403,17573
17403,23707
17403,22930
17403,13598
17403,13204
17404,29188
17404,26073
17404,22170
17404,20157
17406,9219
17406,30618
17407,17792
17408,24391
17408,19725
34494,35876
34494,31890
28326,32593
28326,31890
15138,31890
15138,37289
17412,19222
17412,26239
17413,30482
17414,19253
17416,24382
17417,27370
17417,26007
17417,19732
17417,26701
17417,31890
17417,36285
17417,20320
17417,24807
17417,24828
17417,34390
17417,22272
17417,30053
17417,36532
17417,37627
17417,20453
17417,22442
17417,22666
27518,27450
27518,16680
27518,26494
27518,25839
27518,28522
27518,34248
27518,21672
27518,23153
27518,18163
17419,13719
17419,27828
17420,29481
17420,27223
17420,24133
17420,34598
17420,34662
17420,22901
17420,26595
17420,36279
17420,25727
17420,36642
17420,36528
17420,2725
17420,31176
17420,26189
17420,19222
17420,33206
17420,33471
17420,17484
17420,36298
17420,36582
17420,7001
17420,25752
17420,4245
17420,36128
17420,21050
17420,28755
17420,18547
17420,23112
17420,36857
17420,26065
17420,17675
17420,19253
17420,37297
17420,31862
17420,19047
17420,11081
17420,23617
17420,31570
17420,16105
17420,15622
17420,22238
17420,27082
17420,23071
17420,19970
17420,36718
17420,19422
17420,22533
17420,20625
17420,15940
17420,19283
17420,32050
17420,29715
17420,37689
17420,27427
17420,21615
17420,36426
17420,12436
17420,32856
17420,23764
17420,20841
17420,25907
17420,20972
17420,33296
17420,18038
17420,29239
17420,107
17420,26958
17420,18339
17420,28777
17420,35359
17420,31304
17420,18774
17420,24418
17420,17658
17420,33303
17420,32087
17420,31783
17420,29454
17420,22881
17420,32794
17420,19046
17420,32506
17420,31926
17420,12957
17420,31170
17420,3712
17420,19594
17420,8503
17420,11083
17420,22591
17420,34152
17420,20442
17420,22449
17420,32550
17422,27678
17422,29255
17422,25314
17422,26441
17422,33453
17422,14169
17422,29049
17422,25229
17422,23382
17422,31034
17422,33640
17422,17937
17422,21221
17422,11081
17422,17736
17424,26223
17425,29580
17426,36761
17427,26649
17427,36790
17430,21375
17430,23458
17430,29132
17430,22446
17430,31890
17430,4245
17430,24754
36208,23366
36208,23291
36208,28050
36208,22394
36208,28567
36208,28859
36208,12265
36208,19731
36208,4629
36208,24635
36208,33397
36208,31835
36208,22858
36208,15875
36208,31469
36208,3269
36208,29743
36208,20920
36208,27353
36208,10631
36208,8646
36208,20927
36208,33303
17431,32373
17434,35523
17434,22666
17434,35773
17435,37471
17435,28957
17435,21325
17435,36819
17435,17533
17436,24485
17437,28940
21203,25496
21203,13393
21203,28932
21203,25575
21203,35773
21203,31890
21203,32919
21203,9199
21203,26294
21203,22881
21203,31517
21203,21321
21203,21070
21203,31170
21203,11081
21203,31684
17439,35008
17440,32356
17440,21984
17440,6619
17440,34162
17440,18809
17440,26005
17440,28449
1195,24780
17959,19248
30473,23901
30473,32340
30473,35404
17444,17626
17444,31890
17444,23773
17444,11544
17444,28957
17444,23917
17444,34345
17444,18996
17444,18860
17444,36401
17444,28380
17444,35008
17446,15757
17446,2662
17446,31248
17446,24264
17446,23816
17446,23541
17446,21731
17446,34507
17446,19222
17446,28730
17446,27996
17446,30732
17446,19656
17446,25608
17446,19518
17446,28008
17446,20491
17446,13700
17446,13145
17446,35998
17446,25477
17446,9118
17446,19675
17446,34859
17446,4838
17446,28761
17446,24738
17446,25179
17446,20927
17446,10048
17446,19961
17446,15762
17446,35773
17446,30850
17446,26190
17446,19812
17446,29889
17446,17551
17446,21797
17446,19950
17446,25177
17446,20510
17446,15940
17446,21047
17446,18878
17446,21099
17446,36628
17446,18825
17446,17865
17446,2302
17446,30814
17446,35676
17446,29296
17446,21226
17446,32714
17446,35734
17446,5508
17446,36712
17446,37056
17446,30474
17446,22797
17446,27233
17446,20569
17446,31170
17446,22145
17446,4934
17446,33366
17446,32261
17447,22642
17449,31890
21206,32753
17451,32872
17451,25469
17451,14894
17451,31890
17452,26683
17452,27160
17452,22792
17452,18163
17454,32539
17454,28118
17454,28397
17454,25808
17454,25896
17454,23993
17454,37557
17454,10555
17454,20470
17454,30809
17454,37107
17454,31205
17454,35033
17454,27764
17454,35773
17454,20122
17455,28951
17455,37428
17455,11230
17455,27966
17456,25630
17456,21828
17456,36652
17456,25958
17456,34114
17456,21946
17456,21440
17456,17782
17456,29797
17456,30199
17456,1852
17456,35773
17456,22832
17456,35558
17456,33249
17456,29892
17456,35008
17457,31890
17458,36652
17458,35665
17458,24465
17458,31890
17458,31704
17458,19253
17458,27313
17458,35969
17458,30002
17458,24574
17458,31141
17458,28075
17458,30693
17458,23329
17458,25847
34096,33029
34096,23589
34096,19527
34096,31917
34096,32753
34096,29331
34096,26666
34096,37690
34096,31294
34096,36628
34096,22548
34096,35633
34096,35828
34096,30002
34096,21358
34096,3712
34096,35762
34096,32821
34096,27589
17460,24681
17460,35336
21209,33128
17462,35780
17464,25102
17464,22491
17464,30002
17464,35517
17464,31890
17464,21358
17464,35008
17465,19222
17465,33968
17465,28908
17465,23664
17465,18298
17465,36468
17465,32395
17465,23941
17466,21418
17466,22321
17467,31364
17467,23589
17467,9727
17467,28681
17467,23664
17467,22797
17467,18151
17467,31890
17467,16105
17468,19222
17468,18163
17468,35773
17468,36652
17469,31890
17469,31248
17470,19410
17470,35773
17470,20319
17470,33366
17470,26672
17470,31890
17470,35343
17470,23081
17470,24603
17470,36628
17470,9959
17470,35834
17470,26783
17470,30818
17470,15682
17470,34065
17471,36652
17471,35876
17471,22642
17471,19222
17471,31890
17471,33197
31686,19222
31686,11461
31686,36628
33670,20646
17472,23589
17472,33830
17472,5538
17472,22321
17472,32753
17472,24965
17472,31890
17472,19215
17474,27839
17474,20033
17474,24718
17474,17010
17474,29023
17474,25786
17475,31890
19741,26012
19741,33255
19741,31890
19741,24416
19741,33029
19741,29645
19741,27390
19741,30199
19741,35773
19741,20053
19741,27243
19741,35979
19741,32308
19741,29439
19741,21754
19741,26585
19741,34128
19741,31558
19741,11763
19741,31165
19741,25700
19741,27952
19741,27282
19741,25436
36557,10214
36557,27450
17476,31890
17476,32061
17476,25510
17476,30757
17477,22130
17477,24473
17477,34536
17478,32299
17478,22881
17480,25646
17480,26110
17480,18737
17480,18803
17480,27933
17480,21759
17480,23153
17480,24228
17480,29911
17480,20777
17480,19982
17480,32305
17480,22130
17480,7097
17480,26574
17480,29620
17480,19726
17480,30595
17481,31890
17481,19732
17481,22666
17481,3712
17481,23972
17481,7513
17481,33410
17481,36628
17481,35828
17484,8820
17484,27128
17484,30733
17484,20043
17484,24844
17484,18775
17484,29715
17484,25451
17484,11319
17484,22881
17484,20625
17484,17809
17484,538
17484,35822
17484,14258
17484,35828
17484,18718
17484,19088
17484,28777
17484,33303
17484,17010
17484,31176
17484,18299
17484,34300
17484,22666
17484,17999
17484,24302
17484,25211
17484,21380
17484,36628
17484,23764
17484,17875
17484,31757
17484,20532
17484,33614
17484,16105
17484,26958
17484,37608
17484,27795
17484,29905
17484,35110
17484,29912
17484,25259
17484,31937
17484,34785
17484,22731
17484,35273
17484,3712
17484,24244
17484,20442
17484,34356
17486,33395
17486,22491
17486,34731
17486,37289
17486,25477
17486,34992
17486,33029
17486,31890
17486,19222
17486,30002
17486,18876
17486,31125
17487,22169
17488,26156
17488,23336
17488,9278
17488,32714
17488,31659
17488,33952
17488,37690
17488,32707
17488,28284
17488,37341
17488,19222
17488,3574
17488,35773
17488,37628
17489,3072
17489,20555
17489,37289
17489,26684
17489,37276
17489,19106
17490,27772
17490,33830
17491,28549
17491,25179
17491,29023
17491,25292
17492,25958
17492,30199
17492,33003
17492,23881
17492,29645
17492,16119
17492,35008
17492,35828
17493,11854
17493,29251
17493,27231
17493,35950
17493,37160
17493,31890
17493,30136
17493,25024
17493,20609
17493,17580
17493,24350
17493,31365
17493,22313
17493,35681
17493,19994
17493,24574
17493,18000
17493,22196
17493,22782
17494,35773
17494,6229
17494,27106
17494,32575
17495,31890
17495,36628
17496,26311
17496,28118
17496,34611
17496,11081
17496,25066
17497,31917
17497,35773
17497,32753
17497,26786
17497,30379
17497,33410
17497,31890
17497,29912
17497,29602
17497,19253
17497,30199
17497,29052
17497,30002
17497,27216
17497,35558
17497,34350
17497,35008
17498,19253
17498,34685
17498,11081
17499,33228
17499,30944
17499,22423
17499,10631
17499,35055
17499,18082
17499,36819
17499,19736
17499,18663
17499,25985
33091,281
33091,23551
33091,35773
33091,22321
33091,18028
33091,26250
33091,31192
33091,35008
17500,21616
17500,26506
17500,4210
17500,33293
17500,22540
17500,19222
17500,18163
17500,32507
17501,37690
17501,27302
17501,31156
17501,35773
17501,26169
17501,31890
17501,5506
17501,15718
16939,13598
16939,24683
16939,33880
16939,37471
16939,23144
16939,35008
17503,29757
17503,25796
17503,23670
17503,27233
17505,8054
17506,35551
17507,35617
17508,22941
17508,29218
17508,21509
17508,21252
17508,23536
17508,36628
17508,22436
17508,31890
17508,31635
17508,22881
17508,21864
17508,18969
17508,22487
17508,34555
17508,8238
17508,29055
17508,36819
17508,35008
17508,21731
17509,35008
17510,31890
17511,3568
17511,26043
17511,20899
